ticker,date,open,high,low,close
BTC,2014-04-17,536.95,537.03,486.89,502.0
BTC,2014-04-18,502.0,512.15,472.0,485.52
BTC,2014-04-19,485.52,516.89,473.16,506.02
BTC,2014-04-20,506.02,522.22,488.69,498.51
BTC,2014-04-21,498.51,524.67,490.66,495.16
BTC,2014-04-22,495.16,520.51,483.39,487.91
BTC,2014-04-23,487.91,509.96,482.25,487.3
BTC,2014-04-24,487.3,507.33,477.22,500.29
BTC,2014-04-25,500.29,502.49,438.33,464.49
BTC,2014-04-26,464.49,468.68,448.57,457.87
BTC,2014-04-27,457.87,461.4,437.39,443.18
BTC,2014-04-28,443.18,451.12,420.78,441.92
BTC,2014-04-29,441.92,453.78,430.71,446.12
BTC,2014-04-30,446.12,452.64,430.89,445.63
BTC,2014-05-01,445.63,464.49,444.51,460.13
BTC,2014-05-02,460.13,463.38,442.0,453.67
BTC,2014-05-03,453.67,454.2,429.09,438.65
BTC,2014-05-04,438.65,446.61,428.79,436.05
BTC,2014-05-05,436.05,443.86,426.37,430.87
BTC,2014-05-06,430.87,434.95,420.23,432.19
BTC,2014-05-07,432.19,458.78,423.55,446.55
BTC,2014-05-08,446.55,455.5,439.5,441.11
BTC,2014-05-09,441.11,455.78,438.5,445.45
BTC,2014-05-10,445.45,459.46,441.43,451.9
BTC,2014-05-11,451.9,455.4,429.02,433.23
BTC,2014-05-12,433.23,441.07,430.19,438.21
BTC,2014-05-13,438.21,442.27,432.74,433.92
BTC,2014-05-14,433.92,444.28,433.88,442.63
BTC,2014-05-15,442.63,450.03,441.47,448.1
BTC,2014-05-16,448.1,455.15,441.86,453.63
BTC,2014-05-17,453.63,455.94,452.23,452.79
BTC,2014-05-18,452.79,454.0,449.04,450.14
BTC,2014-05-19,450.14,451.69,441.2,443.9
BTC,2014-05-20,443.9,486.23,437.25,484.57
BTC,2014-05-21,484.57,495.21,481.73,488.84
BTC,2014-05-22,488.84,519.25,485.55,515.36
BTC,2014-05-23,515.36,540.88,515.18,518.09
BTC,2014-05-24,518.09,526.65,510.42,520.46
BTC,2014-05-25,520.46,575.19,520.46,570.44
BTC,2014-05-26,570.44,586.41,564.65,582.01
BTC,2014-05-27,582.01,586.22,555.28,570.1
BTC,2014-05-28,570.1,581.81,562.56,570.84
BTC,2014-05-29,570.84,573.83,557.7,564.42
BTC,2014-05-30,564.42,613.26,564.02,612.35
BTC,2014-05-31,612.35,629.04,604.73,627.91
BTC,2014-06-01,627.91,674.98,621.95,649.79
BTC,2014-06-02,649.79,662.63,625.46,655.49
BTC,2014-06-03,655.49,676.47,631.42,669.43
BTC,2014-06-04,669.43,669.78,602.1,638.93
BTC,2014-06-05,638.93,665.39,635.59,660.18
BTC,2014-06-06,660.18,663.84,647.12,650.41
BTC,2014-06-07,650.41,659.77,641.02,651.67
BTC,2014-06-08,651.67,658.88,648.67,651.05
BTC,2014-06-09,651.05,652.12,639.08,644.35
BTC,2014-06-10,644.35,661.44,641.68,655.62
BTC,2014-06-11,655.62,663.04,642.28,642.95
BTC,2014-06-12,642.95,643.8,591.12,597.13
BTC,2014-06-13,597.13,619.14,594.87,610.35
BTC,2014-06-14,610.35,613.77,563.68,583.42
BTC,2014-06-15,583.42,587.83,560.85,582.29
BTC,2014-06-16,582.29,606.14,580.45,599.08
BTC,2014-06-17,599.08,608.43,594.86,605.09
BTC,2014-06-18,605.09,614.4,603.61,606.21
BTC,2014-06-19,606.21,612.58,598.67,600.17
BTC,2014-06-20,600.17,602.05,587.1,590.75
BTC,2014-06-21,590.75,599.21,584.82,597.04
BTC,2014-06-22,597.04,610.08,591.99,603.62
BTC,2014-06-23,603.62,604.65,582.86,591.17
BTC,2014-06-24,591.17,595.65,585.41,588.77
BTC,2014-06-25,588.77,589.56,566.88,568.45
BTC,2014-06-26,568.45,582.71,565.85,582.7
BTC,2014-06-27,582.7,603.94,580.14,602.23
BTC,2014-06-28,602.23,608.76,593.97,597.56
BTC,2014-06-29,597.56,604.28,593.19,601.06
BTC,2014-06-30,601.06,637.28,596.55,635.14
BTC,2014-07-01,635.14,652.54,634.09,643.19
BTC,2014-07-02,643.19,652.1,604.58,645.72
BTC,2014-07-03,645.72,646.4,633.58,638.03
BTC,2014-07-04,638.03,642.22,623.04,623.96
BTC,2014-07-05,623.96,627.8,619.69,622.96
BTC,2014-07-06,622.96,629.44,622.65,626.65
BTC,2014-07-07,626.65,627.93,607.32,613.6
BTC,2014-07-08,613.6,619.65,609.35,615.32
BTC,2014-07-09,615.32,623.82,610.53,623.0
BTC,2014-07-10,623.0,624.95,611.66,618.39
BTC,2014-07-11,618.39,633.62,616.11,632.9
BTC,2014-07-12,632.9,638.59,625.9,635.9
BTC,2014-07-13,635.9,638.64,627.54,628.03
BTC,2014-07-14,628.03,628.99,616.06,618.32
BTC,2014-07-15,618.32,624.42,617.3,619.6
BTC,2014-07-16,619.6,622.36,614.15,614.8
BTC,2014-07-17,614.8,632.55,610.01,626.58
BTC,2014-07-18,626.58,630.15,617.92,627.47
BTC,2014-07-19,627.47,634.14,625.14,627.04
BTC,2014-07-20,627.04,627.93,619.96,620.98
BTC,2014-07-21,620.98,625.93,615.02,625.13
BTC,2014-07-22,625.13,628.81,620.0,622.53
BTC,2014-07-23,622.53,624.99,621.0,621.69
BTC,2014-07-24,621.69,621.96,599.38,601.87
BTC,2014-07-25,601.87,609.06,597.4,600.5
BTC,2014-07-26,600.5,602.98,593.25,596.0
BTC,2014-07-27,596.0,601.49,593.69,595.03
BTC,2014-07-28,595.03,597.49,578.14,587.93
BTC,2014-07-29,587.93,591.28,579.53,585.77
BTC,2014-07-30,585.77,586.13,564.18,564.64
BTC,2014-07-31,564.64,593.73,564.01,589.52
BTC,2014-08-01,589.52,603.99,586.43,598.78
BTC,2014-08-02,598.78,598.91,587.42,591.72
BTC,2014-08-03,591.72,592.06,580.62,588.94
BTC,2014-08-04,588.94,595.09,586.49,592.77
BTC,2014-08-05,592.77,594.25,585.44,588.76
BTC,2014-08-06,588.76,593.79,587.2,589.77
BTC,2014-08-07,589.77,595.08,587.92,592.8
BTC,2014-08-08,592.8,608.2,592.08,595.85
BTC,2014-08-09,595.85,595.85,587.41,589.52
BTC,2014-08-10,589.52,596.64,588.06,592.06
BTC,2014-08-11,592.06,593.62,571.72,575.89
BTC,2014-08-12,575.89,578.29,561.98,567.66
BTC,2014-08-13,567.66,573.51,523.15,542.1
BTC,2014-08-14,542.1,544.94,495.94,504.8
BTC,2014-08-15,504.8,515.24,483.21,496.45
BTC,2014-08-16,496.45,524.25,483.24,522.01
BTC,2014-08-17,522.01,524.71,478.22,485.5
BTC,2014-08-18,485.5,493.26,449.95,462.18
BTC,2014-08-19,462.18,487.05,455.8,485.12
BTC,2014-08-20,485.12,521.84,468.51,516.78
BTC,2014-08-21,516.78,537.17,511.36,517.94
BTC,2014-08-22,517.94,524.44,500.57,516.1
BTC,2014-08-23,516.1,516.82,493.98,497.68
BTC,2014-08-24,497.68,514.82,496.81,509.71
BTC,2014-08-25,509.71,511.33,499.71,502.93
BTC,2014-08-26,502.93,516.04,501.81,512.56
BTC,2014-08-27,512.56,527.37,512.56,515.23
BTC,2014-08-28,515.23,521.59,503.34,510.75
BTC,2014-08-29,510.75,515.18,506.69,512.56
BTC,2014-08-30,512.56,512.91,503.12,505.96
BTC,2014-08-31,505.96,508.34,478.31,481.78
BTC,2014-09-01,481.78,487.47,471.78,477.19
BTC,2014-09-02,477.19,486.99,470.54,478.94
BTC,2014-09-03,478.94,487.29,476.82,480.04
BTC,2014-09-04,480.04,498.47,476.26,490.99
BTC,2014-09-05,490.99,495.02,483.07,483.65
BTC,2014-09-06,483.65,491.38,480.79,484.47
BTC,2014-09-07,484.47,490.72,478.49,485.75
BTC,2014-09-08,485.75,487.02,469.5,475.69
BTC,2014-09-09,475.69,478.6,467.52,474.9
BTC,2014-09-10,474.9,491.04,471.57,479.7
BTC,2014-09-11,479.7,488.92,474.57,478.49
BTC,2014-09-12,478.49,479.71,471.14,477.73
BTC,2014-09-13,477.73,480.64,474.64,478.17
BTC,2014-09-14,478.17,480.33,471.96,477.74
BTC,2014-09-15,477.74,479.28,473.7,477.71
BTC,2014-09-16,477.71,478.81,463.95,466.75
BTC,2014-09-17,466.75,469.39,458.27,461.09
BTC,2014-09-18,461.09,462.26,408.77,424.26
BTC,2014-09-19,424.26,429.17,386.1,397.67
BTC,2014-09-20,397.67,427.69,387.5,411.53
BTC,2014-09-21,411.53,415.07,394.52,401.62
BTC,2014-09-22,401.62,410.75,398.6,404.09
BTC,2014-09-23,404.09,445.51,394.75,436.86
BTC,2014-09-24,436.86,439.19,422.1,423.77
BTC,2014-09-25,423.77,427.55,409.56,412.29
BTC,2014-09-26,412.29,416.42,399.7,404.46
BTC,2014-09-27,404.46,407.07,394.69,399.02
BTC,2014-09-28,399.02,402.27,374.12,379.08
BTC,2014-09-29,379.08,389.26,372.63,376.77
BTC,2014-09-30,376.77,395.18,374.73,388.17
BTC,2014-10-01,388.17,395.13,381.11,382.84
BTC,2014-10-02,382.84,385.59,371.2,375.14
BTC,2014-10-03,375.14,378.22,362.81,363.45
BTC,2014-10-04,363.45,369.88,327.1,335.32
BTC,2014-10-05,335.32,344.25,294.92,322.86
BTC,2014-10-06,322.86,347.94,303.05,331.55
BTC,2014-10-07,331.55,345.51,321.74,331.65
BTC,2014-10-08,331.65,351.64,325.43,350.87
BTC,2014-10-09,350.87,384.61,347.57,360.91
BTC,2014-10-10,360.91,378.13,353.32,361.71
BTC,2014-10-11,361.71,370.15,350.49,361.22
BTC,2014-10-12,361.22,374.57,352.25,373.17
BTC,2014-10-13,373.17,391.22,366.04,387.32
BTC,2014-10-14,387.32,407.74,385.72,397.1
BTC,2014-10-15,397.1,397.87,388.23,393.17
BTC,2014-10-16,393.17,398.84,371.56,379.77
BTC,2014-10-17,379.77,384.76,372.42,380.48
BTC,2014-10-18,380.48,395.71,373.58,390.88
BTC,2014-10-19,390.88,394.49,383.92,387.28
BTC,2014-10-20,387.28,387.77,378.42,380.39
BTC,2014-10-21,380.39,388.24,377.42,382.35
BTC,2014-10-22,382.35,383.69,376.97,378.93
BTC,2014-10-23,378.93,381.08,353.48,355.78
BTC,2014-10-24,355.78,360.87,351.41,355.1
BTC,2014-10-25,355.1,356.57,341.53,346.72
BTC,2014-10-26,346.72,356.8,344.19,348.67
BTC,2014-10-27,348.67,356.35,344.93,350.09
BTC,2014-10-28,350.09,355.72,348.27,351.06
BTC,2014-10-29,351.06,352.83,334.72,335.12
BTC,2014-10-30,335.12,350.38,333.44,344.86
BTC,2014-10-31,344.86,347.97,336.08,337.87
BTC,2014-11-01,337.87,339.0,320.74,325.43
BTC,2014-11-02,325.43,329.76,319.81,322.55
BTC,2014-11-03,322.55,332.85,321.67,324.24
BTC,2014-11-04,324.24,328.75,320.11,327.96
BTC,2014-11-05,327.96,341.98,326.52,338.01
BTC,2014-11-06,338.01,351.14,335.74,347.67
BTC,2014-11-07,347.67,351.61,340.18,341.87
BTC,2014-11-08,341.87,346.29,339.8,343.54
BTC,2014-11-09,343.54,362.21,341.78,362.04
BTC,2014-11-10,362.04,374.67,356.6,367.15
BTC,2014-11-11,367.15,370.99,361.87,365.42
BTC,2014-11-12,365.42,442.73,365.42,432.03
BTC,2014-11-13,432.03,480.45,390.88,428.72
BTC,2014-11-14,428.72,430.18,381.99,396.53
BTC,2014-11-15,396.53,407.32,367.97,374.86
BTC,2014-11-16,374.86,390.36,370.54,385.61
BTC,2014-11-17,385.61,412.33,378.32,384.69
BTC,2014-11-18,384.69,394.94,371.95,379.16
BTC,2014-11-19,379.16,389.29,374.26,381.43
BTC,2014-11-20,381.43,383.03,355.11,357.3
BTC,2014-11-21,357.3,358.73,343.8,351.77
BTC,2014-11-22,351.77,364.21,350.51,352.01
BTC,2014-11-23,352.01,370.59,352.01,365.85
BTC,2014-11-24,365.85,388.72,361.92,378.85
BTC,2014-11-25,378.85,395.73,370.64,376.43
BTC,2014-11-26,376.43,378.27,363.99,365.35
BTC,2014-11-27,365.35,374.43,364.81,368.83
BTC,2014-11-28,368.83,383.25,358.37,377.59
BTC,2014-11-29,377.59,389.3,372.21,376.28
BTC,2014-11-30,376.28,381.06,372.57,374.93
BTC,2014-12-01,374.93,383.58,373.02,378.61
BTC,2014-12-02,378.61,384.87,375.37,380.64
BTC,2014-12-03,380.64,384.67,373.64,376.96
BTC,2014-12-04,376.96,380.43,366.24,369.84
BTC,2014-12-05,369.84,379.7,366.39,377.63
BTC,2014-12-06,377.63,380.33,372.04,376.26
BTC,2014-12-07,376.26,377.88,372.46,376.47
BTC,2014-12-08,376.47,377.36,364.6,364.95
BTC,2014-12-09,364.95,365.35,343.82,352.19
BTC,2014-12-10,352.19,354.07,345.09,347.94
BTC,2014-12-11,347.94,367.13,337.8,347.68
BTC,2014-12-12,347.68,356.43,346.0,353.4
BTC,2014-12-13,353.4,353.4,343.81,348.24
BTC,2014-12-14,348.24,351.59,344.61,349.35
BTC,2014-12-15,349.35,351.22,343.56,345.37
BTC,2014-12-16,345.37,346.45,328.88,330.22
BTC,2014-12-17,330.22,335.67,314.31,320.02
BTC,2014-12-18,320.02,325.62,303.4,310.34
BTC,2014-12-19,310.34,320.24,306.36,317.78
BTC,2014-12-20,317.78,332.62,316.05,330.35
BTC,2014-12-21,330.35,332.03,320.13,322.63
BTC,2014-12-22,322.63,335.26,319.89,330.84
BTC,2014-12-23,330.84,339.32,328.0,335.25
BTC,2014-12-24,335.25,336.28,320.65,322.4
BTC,2014-12-25,322.4,323.38,316.3,318.99
BTC,2014-12-26,318.99,332.88,316.36,329.98
BTC,2014-12-27,329.98,330.7,311.98,315.34
BTC,2014-12-28,315.34,322.84,310.5,316.53
BTC,2014-12-29,316.53,321.61,308.28,314.12
BTC,2014-12-30,314.12,316.18,309.25,311.27
BTC,2014-12-31,311.27,319.09,308.89,318.24
BTC,2015-01-01,318.24,321.36,313.54,314.89
BTC,2015-01-02,314.89,316.4,313.08,315.21
BTC,2015-01-03,315.21,315.83,284.89,287.13
BTC,2015-01-04,287.13,289.94,255.87,264.72
BTC,2015-01-05,264.72,278.32,262.89,274.84
BTC,2015-01-06,274.84,285.11,271.52,282.27
BTC,2015-01-07,282.27,296.06,280.74,291.34
BTC,2015-01-08,291.34,292.71,278.99,282.69
BTC,2015-01-09,282.69,290.59,277.28,287.97
BTC,2015-01-10,287.97,289.25,271.98,273.35
BTC,2015-01-11,273.35,278.01,263.76,264.77
BTC,2015-01-12,264.77,273.08,263.3,269.33
BTC,2015-01-13,269.33,269.33,217.1,221.29
BTC,2015-01-14,221.29,230.86,157.29,164.92
BTC,2015-01-15,164.92,231.26,164.55,209.78
BTC,2015-01-16,209.78,222.63,198.72,206.92
BTC,2015-01-17,206.92,212.59,191.71,199.65
BTC,2015-01-18,199.65,220.73,192.51,210.62
BTC,2015-01-19,210.62,219.48,205.47,215.87
BTC,2015-01-20,215.87,216.57,203.42,210.55
BTC,2015-01-21,210.55,229.32,207.11,228.17
BTC,2015-01-22,228.17,238.78,225.57,232.7
BTC,2015-01-23,232.7,236.97,224.84,232.17
BTC,2015-01-24,232.17,248.88,229.58,248.16
BTC,2015-01-25,248.16,256.43,241.36,252.09
BTC,2015-01-26,252.09,310.91,251.5,269.18
BTC,2015-01-27,269.18,276.9,247.26,263.27
BTC,2015-01-28,263.27,267.66,228.06,236.17
BTC,2015-01-29,236.17,241.51,220.36,233.99
BTC,2015-01-30,233.99,244.83,227.19,231.84
BTC,2015-01-31,231.84,235.36,216.46,218.51
BTC,2015-02-01,218.51,231.44,209.71,225.29
BTC,2015-02-02,225.29,242.51,220.53,238.86
BTC,2015-02-03,238.86,247.48,223.91,227.41
BTC,2015-02-04,227.41,230.71,220.23,226.58
BTC,2015-02-05,226.58,229.85,214.35,216.52
BTC,2015-02-06,216.52,226.16,215.65,222.96
BTC,2015-02-07,222.96,231.0,222.38,227.68
BTC,2015-02-08,227.68,230.23,219.5,223.67
BTC,2015-02-09,223.67,225.0,215.66,220.34
BTC,2015-02-10,220.34,222.19,214.44,219.67
BTC,2015-02-11,219.67,223.53,217.28,218.83
BTC,2015-02-12,218.83,223.0,217.3,221.79
BTC,2015-02-13,221.79,241.58,220.62,236.17
BTC,2015-02-14,236.17,261.25,235.38,258.64
BTC,2015-02-15,258.64,264.57,226.56,233.27
BTC,2015-02-16,233.27,240.03,228.01,235.83
BTC,2015-02-17,235.83,247.17,232.03,243.2
BTC,2015-02-18,243.2,245.51,231.7,235.2
BTC,2015-02-19,235.2,244.11,234.87,241.92
BTC,2015-02-20,241.92,247.76,238.83,244.52
BTC,2015-02-21,244.52,247.32,242.65,244.41
BTC,2015-02-22,244.41,246.54,232.72,235.73
BTC,2015-02-23,235.73,240.06,231.33,238.82
BTC,2015-02-24,238.82,240.25,235.5,238.89
BTC,2015-02-25,238.89,239.64,234.59,237.33
BTC,2015-02-26,237.33,238.17,233.5,236.53
BTC,2015-02-27,236.53,258.72,235.7,253.47
BTC,2015-02-28,253.47,255.4,248.73,254.06
BTC,2015-03-01,254.06,260.65,244.77,257.94
BTC,2015-03-02,257.94,274.8,256.15,273.75
BTC,2015-03-03,273.75,287.06,266.12,280.65
BTC,2015-03-04,280.65,284.47,265.91,271.92
BTC,2015-03-05,271.92,280.84,262.81,275.23
BTC,2015-03-06,275.23,277.99,269.02,272.56
BTC,2015-03-07,272.56,278.25,269.41,274.91
BTC,2015-03-08,274.91,278.78,271.31,274.49
BTC,2015-03-09,274.49,293.26,273.79,290.02
BTC,2015-03-10,290.02,300.96,288.12,291.37
BTC,2015-03-11,291.37,297.66,288.88,295.6
BTC,2015-03-12,295.6,296.98,290.83,293.85
BTC,2015-03-13,293.85,294.92,286.08,287.21
BTC,2015-03-14,287.21,288.4,279.3,281.6
BTC,2015-03-15,281.6,286.39,280.37,284.88
BTC,2015-03-16,284.88,294.01,284.77,290.41
BTC,2015-03-17,290.41,292.46,283.25,285.38
BTC,2015-03-18,285.38,285.65,248.19,255.92
BTC,2015-03-19,255.92,264.8,247.0,260.93
BTC,2015-03-20,260.93,264.71,257.85,261.78
BTC,2015-03-21,261.78,263.26,254.02,259.71
BTC,2015-03-22,259.71,270.42,259.0,268.57
BTC,2015-03-23,268.57,271.01,259.38,265.46
BTC,2015-03-24,265.46,267.02,242.67,246.72
BTC,2015-03-25,246.72,249.21,234.84,246.37
BTC,2015-03-26,246.37,254.69,243.52,248.02
BTC,2015-03-27,248.02,250.05,244.47,247.21
BTC,2015-03-28,247.21,254.25,246.28,252.02
BTC,2015-03-29,252.02,252.81,238.93,242.08
BTC,2015-03-30,242.08,248.83,236.55,246.79
BTC,2015-03-31,246.79,248.7,241.18,244.15
BTC,2015-04-01,244.15,247.67,239.57,246.24
BTC,2015-04-02,246.24,254.85,244.25,252.6
BTC,2015-04-03,252.6,256.53,251.26,254.48
BTC,2015-04-04,254.48,255.24,250.31,252.89
BTC,2015-04-05,252.89,260.26,250.6,259.64
BTC,2015-04-06,259.64,261.45,252.32,254.97
BTC,2015-04-07,254.97,255.6,250.15,252.97
BTC,2015-04-08,252.97,254.26,242.57,244.57
BTC,2015-04-09,244.57,246.22,237.62,243.32
BTC,2015-04-10,243.32,244.11,231.3,234.73
BTC,2015-04-11,234.73,240.0,233.12,236.48
BTC,2015-04-12,236.48,237.52,232.27,235.85
BTC,2015-04-13,235.85,236.75,220.36,223.59
BTC,2015-04-14,223.59,224.72,214.27,217.99
BTC,2015-04-15,217.99,223.56,217.15,222.97
BTC,2015-04-16,222.97,229.53,222.87,227.98
BTC,2015-04-17,227.98,229.28,220.56,222.59
BTC,2015-04-18,222.59,224.47,220.57,223.35
BTC,2015-04-19,223.35,226.94,221.96,223.02
BTC,2015-04-20,223.02,226.72,221.58,224.24
BTC,2015-04-21,224.24,235.27,223.29,233.73
BTC,2015-04-22,233.73,238.4,231.8,233.78
BTC,2015-04-23,233.78,236.12,232.58,235.4
BTC,2015-04-24,235.4,236.55,229.06,231.09
BTC,2015-04-25,231.09,232.29,223.05,226.14
BTC,2015-04-26,226.14,226.72,214.14,218.7
BTC,2015-04-27,218.7,242.65,216.6,228.96
BTC,2015-04-28,228.96,229.87,222.03,225.81
BTC,2015-04-29,225.81,227.24,222.25,225.42
BTC,2015-04-30,225.42,240.01,224.68,235.77
BTC,2015-05-01,235.77,239.42,232.38,233.21
BTC,2015-05-02,233.21,236.38,231.73,235.34
BTC,2015-05-03,235.34,243.58,233.8,239.99
BTC,2015-05-04,239.99,243.2,237.45,238.97
BTC,2015-05-05,238.97,239.61,231.78,235.82
BTC,2015-05-06,235.82,237.15,228.24,230.03
BTC,2015-05-07,230.03,240.25,228.33,237.73
BTC,2015-05-08,237.73,247.01,235.77,243.74
BTC,2015-05-09,243.74,247.87,238.52,241.4
BTC,2015-05-10,241.4,244.82,238.23,239.96
BTC,2015-05-11,239.96,243.95,238.86,241.81
BTC,2015-05-12,241.81,243.0,239.18,241.58
BTC,2015-05-13,241.58,243.91,234.07,236.38
BTC,2015-05-14,236.38,239.17,232.36,236.9
BTC,2015-05-15,236.9,238.83,235.53,237.2
BTC,2015-05-16,237.2,237.78,234.57,236.23
BTC,2015-05-17,236.23,237.77,235.35,236.3
BTC,2015-05-18,236.3,237.1,231.46,232.64
BTC,2015-05-19,232.64,234.5,231.27,232.02
BTC,2015-05-20,232.02,235.17,231.47,233.96
BTC,2015-05-21,233.96,236.65,233.61,235.38
BTC,2015-05-22,235.38,242.0,234.56,240.37
BTC,2015-05-23,240.37,241.73,238.05,238.94
BTC,2015-05-24,238.94,242.39,237.48,240.98
BTC,2015-05-25,240.98,241.79,235.81,237.41
BTC,2015-05-26,237.41,238.99,235.58,237.84
BTC,2015-05-27,237.84,238.95,235.89,237.29
BTC,2015-05-28,237.29,238.41,236.23,237.32
BTC,2015-05-29,237.32,237.89,235.13,237.03
BTC,2015-05-30,237.03,237.06,231.59,233.22
BTC,2015-05-31,233.22,233.99,229.13,229.84
BTC,2015-06-01,229.84,231.76,220.97,223.14
BTC,2015-06-02,223.14,227.44,222.25,225.74
BTC,2015-06-03,225.74,227.86,223.69,225.59
BTC,2015-06-04,225.59,226.71,223.49,224.22
BTC,2015-06-05,224.22,226.36,222.15,225.29
BTC,2015-06-06,225.29,225.76,223.53,224.74
BTC,2015-06-07,224.74,226.36,222.21,223.47
BTC,2015-06-08,223.47,229.91,222.99,228.57
BTC,2015-06-09,228.57,231.36,227.51,229.56
BTC,2015-06-10,229.56,230.44,227.84,228.79
BTC,2015-06-11,228.79,230.64,228.54,229.88
BTC,2015-06-12,229.88,231.58,229.29,230.46
BTC,2015-06-13,230.46,233.14,229.01,232.48
BTC,2015-06-14,232.48,235.51,232.09,233.75
BTC,2015-06-15,233.75,238.55,233.29,237.0
BTC,2015-06-16,237.0,254.15,235.7,249.82
BTC,2015-06-17,249.82,258.48,245.09,247.38
BTC,2015-06-18,247.38,251.95,242.46,248.44
BTC,2015-06-19,248.44,250.81,243.65,244.13
BTC,2015-06-20,244.13,246.63,238.7,244.98
BTC,2015-06-21,244.98,246.03,240.94,244.1
BTC,2015-06-22,244.1,248.6,243.16,247.46
BTC,2015-06-23,247.46,247.67,242.32,243.76
BTC,2015-06-24,243.76,244.51,239.05,240.56
BTC,2015-06-25,240.56,243.65,239.32,242.56
BTC,2015-06-26,242.56,243.49,240.14,242.95
BTC,2015-06-27,242.95,251.57,241.83,250.73
BTC,2015-06-28,250.73,251.59,246.62,248.88
BTC,2015-06-29,248.88,257.54,247.96,256.97
BTC,2015-06-30,256.97,268.73,255.37,264.12
BTC,2015-07-01,264.12,265.0,254.41,257.62
BTC,2015-07-02,257.62,261.29,253.09,254.88
BTC,2015-07-03,254.88,256.71,252.44,255.4
BTC,2015-07-04,255.4,261.08,253.37,260.55
BTC,2015-07-05,260.55,274.14,257.61,270.14
BTC,2015-07-06,270.14,277.48,266.46,269.08
BTC,2015-07-07,269.08,271.34,263.21,266.21
BTC,2015-07-08,266.21,273.57,263.18,268.64
BTC,2015-07-09,268.64,272.31,265.13,269.14
BTC,2015-07-10,269.14,297.85,266.91,283.62
BTC,2015-07-11,283.62,298.76,282.28,291.97
BTC,2015-07-12,291.97,315.88,291.26,310.44
BTC,2015-07-13,310.44,310.88,276.85,290.35
BTC,2015-07-14,290.35,296.96,285.17,286.96
BTC,2015-07-15,286.96,292.92,283.17,283.42
BTC,2015-07-16,283.42,290.84,273.28,276.59
BTC,2015-07-17,276.59,280.76,271.17,279.62
BTC,2015-07-18,279.62,282.53,243.24,274.05
BTC,2015-07-19,274.05,277.07,271.85,273.18
BTC,2015-07-20,273.18,278.85,271.82,277.68
BTC,2015-07-21,277.68,281.05,274.19,275.09
BTC,2015-07-22,275.09,277.39,273.12,276.46
BTC,2015-07-23,276.46,277.85,274.47,275.52
BTC,2015-07-24,275.52,289.81,274.26,288.37
BTC,2015-07-25,288.37,291.24,284.67,288.74
BTC,2015-07-26,288.74,293.28,286.77,291.77
BTC,2015-07-27,291.77,295.79,285.4,293.01
BTC,2015-07-28,293.01,296.68,291.67,293.7
BTC,2015-07-29,293.7,294.72,286.89,288.37
BTC,2015-07-30,288.37,289.89,284.91,287.02
BTC,2015-07-31,287.02,288.69,280.77,283.73
BTC,2015-08-01,283.73,284.53,276.3,280.47
BTC,2015-08-02,280.47,282.5,275.93,281.36
BTC,2015-08-03,281.36,285.0,278.94,281.58
BTC,2015-08-04,281.58,285.66,279.58,284.3
BTC,2015-08-05,284.3,285.45,280.53,281.72
BTC,2015-08-06,281.72,281.98,276.46,278.0
BTC,2015-08-07,278.0,279.6,274.28,277.89
BTC,2015-08-08,277.89,278.92,257.42,258.6
BTC,2015-08-09,258.6,266.75,258.56,263.87
BTC,2015-08-10,263.87,266.63,260.52,263.3
BTC,2015-08-11,263.3,269.9,261.44,269.03
BTC,2015-08-12,269.03,271.5,263.66,267.66
BTC,2015-08-13,267.66,268.39,261.28,263.44
BTC,2015-08-14,263.44,267.22,260.21,265.03
BTC,2015-08-15,265.03,266.55,259.38,260.52
BTC,2015-08-16,260.52,261.92,254.57,257.12
BTC,2015-08-17,257.12,259.93,252.87,257.13
BTC,2015-08-18,257.13,257.53,245.74,246.72
BTC,2015-08-19,246.72,247.95,214.29,226.0
BTC,2015-08-20,226.0,238.03,225.54,234.66
BTC,2015-08-21,234.66,236.3,230.48,232.4
BTC,2015-08-22,232.4,235.07,221.04,229.54
BTC,2015-08-23,229.54,232.7,224.27,226.75
BTC,2015-08-24,226.75,228.43,207.82,211.43
BTC,2015-08-25,211.43,226.55,196.26,220.51
BTC,2015-08-26,220.51,230.69,218.79,224.97
BTC,2015-08-27,224.97,228.44,222.0,222.73
BTC,2015-08-28,222.73,234.81,219.6,231.64
BTC,2015-08-29,231.64,233.09,226.35,228.5
BTC,2015-08-30,228.5,232.32,225.44,228.4
BTC,2015-08-31,228.4,231.79,224.2,229.47
BTC,2015-09-01,229.47,231.45,225.76,227.18
BTC,2015-09-02,227.18,230.59,225.57,228.63
BTC,2015-09-03,228.63,229.62,225.36,226.2
BTC,2015-09-04,226.2,231.06,225.75,230.25
BTC,2015-09-05,230.25,235.61,228.29,233.67
BTC,2015-09-06,233.67,243.64,233.67,239.86
BTC,2015-09-07,239.86,242.66,237.49,239.58
BTC,2015-09-08,239.58,246.38,239.23,243.24
BTC,2015-09-09,243.24,244.34,236.49,237.41
BTC,2015-09-10,237.41,240.63,234.31,238.08
BTC,2015-09-11,238.08,241.02,237.38,239.9
BTC,2015-09-12,239.9,240.32,233.32,235.6
BTC,2015-09-13,235.6,236.16,228.28,230.19
BTC,2015-09-14,230.19,232.64,225.96,229.91
BTC,2015-09-15,229.91,242.83,228.03,229.53
BTC,2015-09-16,229.53,230.89,225.05,228.6
